"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","ID","gc","term","Q1","Q44","Q45_1","Q47","Q48","Q49","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q12","Q13","Q11_1","Q11_2","Q11_3","Q11_4","Q14","Q15","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q27","Q28","Q26_1","Q26_2","Q26_3","Q26_4","Q29","Q30","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q41","Q42","Q43","Q46_1","Q50","Q51","DO_BR_FL_11","random","FEMALE","AGE","BS","AD","INCOME","SAFEB","DENYGMB","WARMB","DENYGWB","DENYBB","SCIGM","SCIGW","KNOWGM1","KNOWGM2","KNOWGM3","KNOWGM","KNOWGW1","KNOWGW2","KNOWGW3","KNOWGW","ICGMB","ICGWB","SD","D","LD","I","SR","R","LR","IDK1","OTH","DEM","REP","EL","SL","M","EC","SC","IDK2","CRT1","CRT2","CRT3","CRT","Y","Parti","ConnaisOGM","ConnaisRechClim","PercepOGM","PercepRechClim","Sexe","Revenu","Bachelor"
"728","R_0Dmw6ei7Og2pceF","Default Response Set","Anonymous",NA,NA,"65.186.95.45",0,"25APR13:15:02:00","25APR13:15:19:00",1,"efa66d18986e7c1d084aa941d9256077",1,"",1,2,17,2,2,6,3,3,2,4,5,"4",2,1,1,1,1,67.668,67.668,67.669,1,3,3,3,3,3,3,4,5,5,5,1,1,"1",1,1,1,1,1,42.33,42.33,42.332,1,5,5,5,5,1,1,1,"1","1",4,3,4,2,2,6,1,"0.1","5","47","35","10","1","GMO Questions|Global Warming Questions",1,1,17,0,0,6,2,0,4,0,0,2,5,1,0,0,1,0,0,0,0,"13","3",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,"A","autre",1,0,2,5,"femme",6,2
"729","R_0HxNMtkMF2ttzUh","Default Response Set","Anonymous",NA,NA,"71.239.80.156",0,"25APR13:15:12:00","25APR13:15:19:00",1,"f810aa413391c41e76dbf1ee5cdde72f",1,"",1,2,19,2,2,6,2,2,3,4,4,"3",1,1,1,1,1,35.637,35.637,35.638,1,4,1,2,2,4,4,3,4,4,3,4,3,"4",1,1,2,1,1,32.075,32.075,32.076,1,4,3,4,4,3,3,4,"2","2",5,6,1,2,2,9,6,"0.1","100","24","13","10","1","Global Warming Questions|GMO Questions",0,1,19,0,0,6,1,1,3,0,1,3,3,0,0,0,0,0,0,1,1,"11","11",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"B","Republicain",0,1,3,3,"femme",6,2
"730","R_erpwVxim8szPdIx","Default Response Set","Anonymous",NA,NA,"99.157.233.112",0,"25APR13:15:10:00","25APR13:15:19:00",1,"342f18fa8922ef5e657e80b6d74987f5",1,"",1,1,26,2,2,1,3,3,3,3,3,"3",2,2,2,1,1,33.988,33.988,34.013,1,3,4,3,3,3,3,3,3,3,3,3,3,"3",1,1,2,1,1,44.616,44.616,44.638,1,3,4,3,3,3,3,2,"1","1",2,3,1,1,2,7,1,"0.1","20","2","35","10","1","Global Warming Questions|GMO Questions",0,0,26,0,0,1,2,0,2,0,0,3,3,1,1,1,3,0,0,1,1,"9","9",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"A","Democrate",3,1,3,3,"homme",1,2
"731","R_9uEUiOmQIyRSYw5","Default Response Set","Anonymous",NA,NA,"24.237.82.160",0,"25APR13:15:08:00","25APR13:15:19:00",1,"889e363af253fcf35c42b44380736ef0",1,"",1,2,17,2,2,8,2,2,3,5,5,"3",1,1,2,1,1,36.488,36.488,36.493,1,5,2,2,2,4,4,4,3,3,3,3,4,"4",1,1,1,1,1,34.543,34.543,34.548,1,5,3,3,3,2,4,3,"2","2",7,5,1,2,2,7,1,"0.1","1 hour and","24","2","1","1","GMO Questions|Global Warming Questions",1,1,17,0,0,8,1,1,2,0,1,3,3,0,0,1,1,0,0,0,0,"13","11",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"B","Republicain",1,0,3,3,"femme",8,2
"732","R_3UlwOfplUeZyxFz","Default Response Set","Anonymous",NA,NA,"136.160.90.1",0,"25APR13:15:12:00","25APR13:15:19:00",1,"fd07dac3eaa4534805b321ed73e5d6c8",1,"",1,1,5,2,2,2,4,4,3,4,3,"3",2,1,2,1,1,20.94,43.981,43.981,2,4,5,4,4,2,2,2,2,2,2,3,4,"1",2,2,2,1,1,34.822,36.336,36.337,2,4,4,4,4,2,3,1,"1","1",7,4,1,1,2,8,1,"0.1","100","24","46","1","5","GMO Questions|Global Warming Questions",1,0,5,0,0,2,3,0,1,1,2,3,2,1,0,1,2,1,1,1,3,"10","8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"C","Republicain",2,3,3,2,"homme",2,2
"733","R_0kw0MKljQ2qUqiN","Default Response Set","Anonymous",NA,NA,"70.118.3.189",0,"25APR13:15:11:00","25APR13:15:19:00",1,"7caeaad40fb7b9391dfda5a9bd42856b",1,"",1,1,19,2,2,4,2,2,1,3,3,"3",2,2,2,1,1,35.522,35.522,35.525,1,3,3,3,3,3,3,3,3,3,3,3,3,"3",1,2,1,1,1,41.763,41.763,41.765,1,3,3,3,3,3,3,3,"2","2",6,4,1,4,1,7,6,"0.1","100","24","9","1","3","Global Warming Questions|GMO Questions",0,0,19,0,0,4,1,1,2,0,1,1,3,1,1,1,3,0,1,0,1,"9","9",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"B","Republicain",3,1,1,3,"homme",4,2
"734","R_bNTuXt9I0aasPEp","Default Response Set","Anonymous",NA,NA,"72.73.43.106",0,"25APR13:15:14:00","25APR13:15:19:00",1,"7db4f2c632e2aa726acc35cc96d90eb3",1,"",1,2,27,2,2,1,3,3,3,3,3,"3",2,2,2,1,1,36.446,36.446,36.453,1,4,5,4,4,2,2,2,3,3,2,3,3,"3",1,1,2,1,1,32.805,32.805,32.812,1,4,4,3,3,3,4,3,"1","1",2,3,1,5,5,9,6,"0.1","100","24 days","46","9","1","Global Warming Questions|GMO Questions",0,1,27,0,0,1,2,0,2,0,0,3,2,1,1,1,3,0,0,1,1,"9","9",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"A","Democrate",3,1,3,2,"femme",1,2
"735","R_55vgpj5CYUFgnM9","Default Response Set","Anonymous",NA,NA,"66.230.100.118",0,"25APR13:15:12:00","25APR13:15:19:00",1,"4600c3b1d93d89c67bef42d1b523168b",1,"",1,2,31,2,2,3,1,2,5,3,3,"4",2,1,1,1,1,31.709,31.709,31.71,1,3,1,1,2,3,3,4,3,3,3,3,4,"3",1,2,2,1,1,31.576,31.576,31.577,1,3,3,3,3,3,4,3,"2","2",4,5,1,1,2,7,1,"0.1","5 minutes","47 days","2","1","1","Global Warming Questions|GMO Questions",0,1,31,0,0,3,0,1,2,0,1,5,3,1,0,0,1,0,1,1,2,"10","10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"B","autre",1,2,5,3,"femme",3,2
"736","R_2gl2k69B7MP1xd3","Default Response Set","Anonymous",NA,NA,"71.46.112.53",0,"25APR13:15:11:00","25APR13:15:19:00",1,"9b55153a42e31bc8facef801d6a8517c",1,"",1,1,32,2,2,4,3,3,3,3,3,"3",2,1,1,1,1,31.469,31.469,31.473,1,4,3,3,3,3,3,3,4,4,4,2,3,"2",1,1,2,1,1,38.327,38.327,38.332,1,4,3,4,4,2,3,2,"1","1",5,4,1,2,1,7,1,"0.1","100 minutes","24 days","14","1","1","GMO Questions|Global Warming Questions",1,0,32,0,0,4,2,0,3,0,0,3,4,1,0,0,1,0,0,1,1,"9","7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"A","Republicain",1,1,3,4,"homme",4,2
"737","R_0HutEWOLvIfRljv","Default Response Set","Anonymous",NA,NA,"24.99.191.0",0,"25APR13:15:13:00","25APR13:15:19:00",1,"7ddf16901117b459d36ad318520c410b",1,"",1,2,12,2,2,8,3,3,3,3,3,"3",2,1,1,1,1,32.897,32.897,32.898,1,3,3,3,3,3,3,3,3,3,3,3,5,"3",1,1,2,1,1,34.648,34.648,34.649,1,2,3,3,3,3,4,3,"2","2",8,6,1,5,5,7,6,"0.1","100 minutes","24","10","1","1","Global Warming Questions|GMO Questions",0,1,12,0,0,8,2,0,2,0,0,3,3,1,0,0,1,0,0,1,1,"9","11",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"A","autre",1,1,3,3,"femme",8,2
"738","R_0As81v1kMRcdlVX","Default Response Set","Anonymous",NA,NA,"68.173.187.182",0,"25APR13:15:08:00","25APR13:15:20:00",1,"2a04a10bdc750d296f8048b3da3042b6",1,"",1,1,4,2,2,1,4,4,3,3,3,"2",2,2,2,1,1,70.051,70.051,70.063,1,5,5,5,5,3,3,2,4,4,3,2,2,"1",1,2,2,1,1,56.131,56.131,56.141,1,5,4,4,4,2,2,1,"1","1",3,2,1,5,5,9,6,"0.1","100","47","32","1","5","GMO Questions|Global Warming Questions",1,0,4,0,0,1,3,0,3,0,0,3,3,1,1,1,3,0,1,1,2,"8","5",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"A","Democrate",3,2,3,3,"homme",1,2
"739","R_bqpjdi30PMyg3rv","Default Response Set","Anonymous",NA,NA,"75.183.65.17",0,"25APR13:15:13:00","25APR13:15:20:00",1,"02f3551807f6928716835e18d0e910c6",1,"",1,2,25,2,2,1,3,2,3,4,3,"3",1,2,1,1,1,41.915,41.915,41.919,1,4,4,4,4,2,2,3,4,4,4,2,2,"2",1,1,1,1,1,31.886,31.886,31.888,1,4,4,4,4,2,2,2,"1","1",8,3,1,5,5,7,1,"0.1","100 minutes","24 days","33","1","1","Global Warming Questions|GMO Questions",0,1,25,0,0,1,2,0,3,0,0,3,4,0,1,0,1,0,0,0,0,"10","6",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"A","autre",1,0,3,4,"femme",1,2
"740","R_9vlrR1MNrsmMRrn","Default Response Set","Anonymous",NA,NA,"63.146.79.33",0,"25APR13:14:58:00","25APR13:15:20:00",1,"5c5ab89128c764c53a3b39e656ec238d",1,"",1,2,24,2,2,2,3,3,3,3,3,"3",2,2,2,1,1,42.647,42.647,42.647,1,5,4,4,4,3,3,3,3,3,4,2,4,"2",1,2,1,1,1,52.002,54.391,54.391,3,4,3,3,3,3,4,3,"2","2",4,6,1,4,1,9,6,"0.1","100","24","20","8","1","GMO Questions|Global Warming Questions",1,1,24,0,0,2,2,0,2,0,0,3,4,1,1,1,3,0,1,0,1,"9","8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"A","autre",3,1,3,4,"femme",2,2
"741","R_cAQPioORyHwSsE5","Default Response Set","Anonymous",NA,NA,"",0,"25APR13:15:13:00","25APR13:15:20:00",1,"c742ea67d4e2bbffafa1ee19d6d093a2",1,"",1,2,41,2,2,4,1,1,3,3,3,"3",1,1,1,1,1,32.452,32.452,32.46,1,5,1,1,1,3,3,3,1,1,1,3,5,"5",1,2,1,1,1,32.113,32.113,32.121,1,5,4,1,1,3,5,5,"2","2",7,5,1,1,2,7,1,"0.1","100","24","22","10","1","Global Warming Questions|GMO Questions",0,1,41,0,0,4,0,1,0,1,3,3,1,0,0,0,0,0,1,0,1,"9","13",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"D","Republicain",0,1,3,1,"femme",4,2
"742","R_ensm0AyK3Fqtczj","Default Response Set","Anonymous",NA,NA,"98.112.8.29",0,"25APR13:14:59:00","25APR13:15:20:00",1,"a6ae38b4f519d0b3d1207596e1d7ffc9",1,"",1,2,24,2,2,4,2,2,4,4,3,"3",1,2,2,1,1,37.75,37.75,37.753,1,3,3,2,2,4,3,2,5,4,4,2,2,"3",1,1,1,1,1,31.834,31.834,31.84,1,4,5,4,4,2,2,3,"1","2",5,3,10,5,2,9,1,"0.1","100","dont kn","2","10","1","GMO Questions|Global Warming Questions",1,1,24,0,0,4,1,1,4,0,1,4,4,0,1,1,2,0,0,0,0,"10","7",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"B","Republicain",2,0,4,4,"femme",4,2
"743","R_38hdGzYft2890Xj","Default Response Set","Anonymous",NA,NA,"199.89.60.209",0,"25APR13:15:08:00","25APR13:15:20:00",1,"222dc6970013ab647ffa99cccebb5a23",1,"",1,2,26,2,2,2,4,3,3,4,4,"3",1,1,1,1,1,42.375,42.375,42.428,1,4,3,3,4,3,3,3,5,4,4,4,5,"3",1,2,2,1,1,50.37,50.37,50.392,1,5,5,2,5,2,5,4,"1","1",2,3,10,4,1,9,6,"10","100","24","22","2","1","GMO Questions|Global Warming Questions",1,1,26,0,0,2,3,0,4,0,0,3,4,0,0,0,0,0,1,1,2,"11","12",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"A","Democrate",0,2,3,4,"femme",2,2
"744","R_0STTRrpWLmTNxvD","Default Response Set","Anonymous",NA,NA,"208.126.183.14",0,"25APR13:15:14:00","25APR13:15:20:00",1,"5ed2f6eee3725c8ba36676adbdcaad0e",1,"",1,2,27,2,2,3,2,2,2,3,3,"3",1,1,2,1,1,32.121,32.121,32.163,1,4,4,4,4,1,1,1,3,3,1,2,4,"1",1,1,1,1,1,13.95,33.47,33.515,2,4,3,2,2,3,4,1,"1","1",4,6,3,5,2,9,6,"0.1","100minutes","4 days","15","1","1","GMO Questions|Global Warming Questions",1,1,27,0,0,3,1,1,2,0,1,2,1,0,0,1,1,0,0,0,0,"9","7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"B","autre",1,0,2,1,"femme",3,2
"745","R_agz9aEtUFAtuOYB","Default Response Set","Anonymous",NA,NA,"98.222.106.22",0,"25APR13:15:11:00","25APR13:15:20:00",1,"4767d1e7eabdc2bc5ba46944230b17f3",1,"",1,2,32,2,2,1,2,2,3,4,5,"4",1,2,1,1,1,41.822,41.822,41.823,1,2,3,2,2,5,5,4,4,4,4,2,2,"2",1,1,1,1,1,47.464,47.464,47.466,1,4,3,4,4,2,2,2,"1","2",8,6,10,1,1,9,1,"0.1","100 minutes","24","14","1","1","GMO Questions|Global Warming Questions",1,1,32,0,0,1,1,1,3,0,1,3,4,0,1,0,1,0,0,0,0,"13","6",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"B","autre",1,0,3,4,"femme",1,2
"746","R_0em3Gi9ejFEQo0R","Default Response Set","Anonymous",NA,NA,"76.15.69.230",0,"25APR13:15:09:00","25APR13:15:21:00",1,"bc58e30ea663a309eb91d69921c7d7a3",1,"",1,2,26,2,2,2,2,2,4,3,4,"4",2,2,2,1,1,38.457,38.457,38.466,1,4,3,2,2,3,4,4,4,4,4,2,4,"3",1,1,2,1,1,61.851,61.851,61.859,1,5,4,4,4,2,3,3,"1","2",2,2,1,5,5,9,1,"0.05","20","47","32","2","7","GMO Questions|Global Warming Questions",1,1,26,0,0,2,1,1,3,0,1,4,4,1,1,1,3,0,0,1,1,"11","9",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,"B","Democrate",3,1,4,4,"femme",2,2
"747","R_cMS0uLsLXHC5FGJ","Default Response Set","Anonymous",NA,NA,"71.182.129.177",0,"25APR13:15:10:00","25APR13:15:21:00",1,"e478ac2153e8110255267263d8858e30",1,"",1,2,24,2,2,5,3,3,3,4,2,"3",2,2,2,1,1,52.434,52.434,52.437,1,1,4,4,4,2,2,2,1,1,4,2,4,"4",1,2,2,1,1,44.69,44.69,44.693,1,4,3,2,2,2,4,3,"2","1",5,4,1,5,2,7,1,"0.1","5 minutes","47","38","1","1","GMO Questions|Global Warming Questions",1,1,24,0,0,5,2,0,0,1,2,3,4,1,1,1,3,0,1,1,2,"9","10",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"C","Republicain",3,2,3,4,"femme",5,2
"748","R_6XB2VBnRmjOyclv","Default Response Set","Anonymous",NA,NA,"68.116.200.65",0,"25APR13:15:13:00","25APR13:15:21:00",1,"b5e3e3236d05a1c580a7546247dd849c",1,"",1,2,20,2,2,2,3,3,4,3,2,"2",1,2,2,1,1,34.289,34.289,34.297,1,4,4,4,4,3,3,2,3,3,4,3,2,"2",2,2,2,1,1,36.796,36.796,36.805,1,4,3,4,4,3,3,2,"1","1",2,2,4,1,1,9,1,"0.1","500","24","21","10","1","GMO Questions|Global Warming Questions",1,1,20,0,0,2,2,0,2,0,0,4,4,0,1,1,2,1,1,1,3,"7","7",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"A","Democrate",2,3,4,4,"femme",2,2
"749","R_8iREymQGCwL0OR7","Default Response Set","Anonymous",NA,NA,"216.196.209.19",0,"25APR13:15:11:00","25APR13:15:21:00",1,"4b7b1f15ed0aeb0431f12aa2fe6eddc8",1,"",1,2,25,2,2,3,3,3,3,3,3,"1",2,2,2,1,1,35.638,35.638,35.638,1,5,5,4,4,2,1,1,5,5,5,1,1,"1",1,1,2,1,1,46.245,46.245,46.245,1,5,5,5,5,1,1,1,"1","1",4,3,1,1,1,7,1,"0.1","1 minute","24","35","1","1","GMO Questions|Global Warming Questions",1,1,25,0,0,3,2,0,4,0,0,3,5,1,1,1,3,0,0,1,1,"7","3",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"A","autre",3,1,3,5,"femme",3,2
"750","R_9Zk6q016w4TciOx","Default Response Set","Anonymous",NA,NA,"184.0.71.165",0,"25APR13:15:12:00","25APR13:15:21:00",1,"5adcd5dbf3190190752e3e46847f9dce",1,"",1,2,32,2,2,2,2,2,3,3,3,"4",2,1,2,1,1,35.262,35.262,35.274,1,3,3,2,2,3,3,2,4,4,4,2,3,"2",1,1,1,1,1,41.13,41.13,41.139,1,4,3,4,4,2,3,2,"1","2",6,3,1,2,2,7,6,"0.1","5 minutes","47","14","1","1","Global Warming Questions|GMO Questions",0,1,32,0,0,2,1,1,3,0,1,3,4,1,0,1,2,0,0,0,0,"10","7",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,"B","Republicain",2,0,3,4,"femme",2,2
"751","R_7VCYHo03NW8uFXn","Default Response Set","Anonymous",NA,NA,"50.53.202.117",0,"25APR13:15:09:00","25APR13:15:21:00",1,"e1999bef386d69875133bf50fbfae4f7",1,"",1,2,21,2,2,5,3,3,3,3,3,"3",2,2,2,1,1,36.631,36.631,36.636,1,3,3,3,3,3,3,3,3,4,3,3,4,"2",1,2,1,1,1,51.284,51.284,51.291,1,4,3,4,3,2,4,2,"1","1",4,3,1,1,5,9,6,"0.1","100 minutes","47","37","10","1","Global Warming Questions|GMO Questions",0,1,21,0,0,5,2,0,2,0,0,3,3,1,1,1,3,0,1,0,1,"9","9",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"A","autre",3,1,3,3,"femme",5,2
"752","R_3BJXatd1z2BCsiF","Default Response Set","Anonymous",NA,NA,"67.5.171.137",0,"25APR13:15:04:00","25APR13:15:22:00",1,"5071e8c4d6e1431eb4011ce383ebb26e",1,"",1,2,25,2,2,2,1,1,2,5,5,"5",2,1,1,1,1,31.335,31.335,31.339,1,5,1,1,1,5,5,5,1,1,3,1,4,"1",1,2,1,1,1,9.017,32.952,32.956,3,2,1,1,1,3,3,1,"2","2",9,5,4,5,5,9,6,"10","100","24","37","10","7","GMO Questions|Global Warming Questions",1,1,25,0,0,2,0,1,0,1,3,2,3,1,0,0,1,0,1,0,1,"15","6",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"D","autre",1,1,2,3,"femme",2,2
"753","R_cv97wCiduBaUieF","Default Response Set","Anonymous",NA,NA,"97.121.114.200",0,"25APR13:15:12:00","25APR13:15:22:00",1,"3312d5f9b0c3c4b95f5b8644a1b88c7b",1,"",1,1,22,2,2,3,4,4,3,4,3,"3",1,2,1,1,1,33.945,33.945,33.947,1,5,5,5,5,1,1,1,5,5,5,2,1,"1",1,1,2,1,1,32.045,32.045,32.048,1,5,5,5,5,2,1,1,"1","1",4,4,1,2,4,8,1,"0.1","100 minutes","24 days","27","1","1","GMO Questions|Global Warming Questions",1,0,22,0,0,3,3,0,4,0,0,3,5,0,1,0,1,0,0,1,1,"10","4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"A","autre",1,1,3,5,"homme",3,2
"754","R_89fJSAbIDfrbMJT","Default Response Set","Anonymous",NA,NA,"",0,"25APR13:15:15:00","25APR13:15:22:00",1,"6912ca925654a3688634bbaae5c19176",1,"",1,1,38,2,2,3,4,5,5,2,1,"1",2,2,1,1,1,34.856,34.856,34.863,1,5,3,5,5,1,1,1,2,1,4,3,5,"2",1,2,2,1,1,31.894,31.894,31.901,1,5,3,2,2,2,5,3,"2","1",1,3,1,2,1,7,1,"10","20","10","14","1","1","Global Warming Questions|GMO Questions",0,0,38,0,0,3,3,0,1,1,2,5,4,1,1,0,2,0,1,1,2,"4","10",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"C","Democrate",2,2,5,4,"homme",3,2
"755","R_blT9dVO5jEgyBOR","Default Response Set","Anonymous",NA,NA,"75.85.28.218",0,"25APR13:15:12:00","25APR13:15:22:00",1,"9a7f57db02edbe1392cfad6ce446bad0",1,"",1,2,34,2,2,8,2,3,2,3,2,"3",2,2,2,1,1,35.49,35.49,35.492,1,4,4,4,4,3,1,2,5,5,5,1,1,"1",1,1,1,1,1,32.705,32.705,32.706,1,5,5,5,5,1,1,1,"1","1",2,1,1,1,4,5,1,"0.1","5","24","5","9","5","GMO Questions|Global Warming Questions",1,1,34,0,0,8,1,1,4,0,1,2,5,1,1,1,3,0,0,0,0,"8","3",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"B","Democrate",3,0,2,5,"femme",8,2
"756","R_4HDL33BfkyMsUfP","Default Response Set","Anonymous",NA,NA,"99.103.148.51",0,"25APR13:15:15:00","25APR13:15:22:00",1,"5abd0ef00a401c133cd91c04a3c7d1de",1,"",1,1,28,2,2,4,4,5,5,2,2,"3",1,1,2,1,1,4.649,40.819,40.821,3,5,5,5,5,2,2,3,5,5,4,3,3,"3",1,1,1,1,1,33.476,33.476,33.478,1,5,5,5,5,3,3,3,"1","1",2,2,1,2,2,1,4,"1","100","2 days","13","2","1","Global Warming Questions|GMO Questions",0,0,28,0,0,4,3,0,4,0,0,5,4,0,0,1,1,0,0,0,0,"7","9",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"A","Democrate",1,0,5,4,"homme",4,2
"757","R_cDgeqKsAdNZkvu5","Default Response Set","Anonymous",NA,NA,"172.12.181.223",0,"25APR13:15:13:00","25APR13:15:22:00",1,"a14d3b6736215aeff446f148dc326656",1,"",1,2,26,2,2,2,3,3,2,3,3,"3",2,2,2,1,1,35.929,35.929,35.939,1,5,3,4,4,3,3,3,2,2,2,3,3,"3",1,2,2,1,1,38.256,38.256,38.262,1,5,3,2,2,3,2,3,"2","1",6,5,1,5,5,7,1,"0.1","100","24","22","1","1","GMO Questions|Global Warming Questions",1,1,26,0,0,2,2,0,1,1,2,2,2,1,1,1,3,0,1,1,2,"9","9",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"C","Republicain",3,2,2,2,"femme",2,2
"758","R_0dBAmRo0z9xFh9X","Default Response Set","Anonymous",NA,NA,"184.5.56.178",0,"25APR13:15:14:00","25APR13:15:22:00",1,"ecc2176ef9b029ab0369b13e56686078",1,"",1,2,35,2,2,2,1,1,4,4,4,"5",2,2,1,1,1,31.747,31.747,31.751,1,2,2,2,2,4,4,4,5,5,5,1,3,"2",1,2,1,1,1,33.548,33.548,33.552,1,5,5,5,5,1,3,1,"1","2",3,3,1,1,2,9,1,"0.1","500","24","9","1","1","GMO Questions|Global Warming Questions",1,1,35,0,0,2,0,1,4,0,1,4,5,1,1,0,2,0,1,0,1,"13","6",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"B","Democrate",2,1,4,5,"femme",2,2
"759","R_7O242kzsBMmyzJj","Default Response Set","Anonymous",NA,NA,"184.96.173.243",0,"25APR13:15:12:00","25APR13:15:22:00",1,"5548734eb113cbd652cc808079a09b10",1,"",1,2,37,2,2,3,1,1,5,3,3,"5",1,1,1,1,1,33.892,33.892,33.906,1,5,3,1,1,3,3,5,5,5,5,1,1,"2",1,1,1,1,1,46.968,46.968,46.984,1,2,3,4,4,2,1,2,"2","2",1,1,1,1,2,9,1,"5","100","24","6","9","1","Global Warming Questions|GMO Questions",0,1,37,0,0,3,0,1,4,0,1,5,5,0,0,0,0,0,0,0,0,"11","4",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"B","Democrate",0,0,5,5,"femme",3,2
"760","R_3Ozg6c4MGPuhFZP","Default Response Set","Anonymous",NA,NA,"65.128.226.128",0,"25APR13:15:10:00","25APR13:15:23:00",1,"608e0078c2682857d163888f3a6318c9",1,"",1,1,28,2,2,3,4,4,4,2,2,"2",2,2,2,1,1,34.03,34.03,34.074,1,4,4,4,4,2,2,1,3,3,3,2,4,"4",1,2,2,1,1,39.022,39.022,39.065,1,4,4,3,3,1,4,4,"1","1",5,3,1,1,2,7,1,"0.1","100 minutes","36 days","23","10","1","GMO Questions|Global Warming Questions",1,0,28,0,0,3,3,0,2,0,0,4,3,1,1,1,3,0,1,1,2,"6","10",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"A","Republicain",3,2,4,3,"homme",3,2
"761","R_bwtncBBDW3BS5w1","Default Response Set","Anonymous",NA,NA,"50.82.98.58",0,"25APR13:15:11:00","25APR13:15:23:00",1,"408dddc877f8ed9734c6d45df6009bc5",1,"",1,2,19,2,2,2,2,2,4,3,3,"4",2,2,1,1,1,39.062,39.062,39.064,1,4,3,2,2,3,3,4,2,4,4,3,4,"4",1,2,2,1,1,64.892,64.892,64.894,1,4,4,4,4,2,3,3,"1","1",7,4,1,5,5,7,1,"0.1","100 minutes","47","15","1","1","Global Warming Questions|GMO Questions",0,1,19,0,0,2,1,1,1,1,3,4,4,1,1,0,2,0,1,1,2,"10","11",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,"D","Republicain",2,2,4,4,"femme",2,2
"762","R_cTMPkVi5A12Inzv","Default Response Set","Anonymous",NA,NA,"24.246.237.4",0,"25APR13:15:10:00","25APR13:15:23:00",1,"1b18336be5751737447004835551f814",1,"",1,1,45,2,2,1,3,3,3,4,3,"3",2,2,2,1,1,34.046,34.046,34.059,1,4,4,4,4,2,3,2,4,5,4,1,2,"2",2,1,2,1,1,34.213,34.213,34.226,1,4,5,4,4,2,2,1,"1","1",3,2,1,1,1,7,3,"0.1","8hr.+20min.","24","30","8","1","GMO Questions|Global Warming Questions",1,0,45,0,0,1,2,0,3,0,0,3,4,1,1,1,3,1,0,1,2,"10","5",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"A","Democrate",3,2,3,4,"homme",1,2
